Date,AAPL
2023-09-20,173.29750061035156
2023-09-21,171.7569580078125
2023-09-22,172.6062469482422
2023-09-25,173.88011169433594
2023-09-26,169.81158447265625
2023-09-27,168.30068969726562
2023-09-28,168.5574493408203
2023-09-29,169.07098388671875
2023-10-02,171.57919311523438
2023-10-03,170.24607849121094
2023-10-04,171.4903564453125
2023-10-05,172.7247314453125
2023-10-06,175.27249145507812
2023-10-09,176.75376892089844
2023-10-10,176.16123962402344
2023-10-11,177.55364990234375
2023-10-12,178.45225524902344
2023-10-13,176.6155242919922
2023-10-16,176.4871368408203
2023-10-17,174.93673706054688
2023-10-18,173.6431121826172
2023-10-19,173.26788330078125
2023-10-20,170.7200927734375
2023-10-23,170.83860778808594
2023-10-24,171.2731170654297
2023-10-25,168.96234130859375
2023-10-26,164.804931640625
2023-10-27,166.1182861328125
2023-10-30,168.16244506835938
2023-10-31,168.63644409179688
2023-11-01,171.79647827148438
2023-11-02,175.35150146484375
2023-11-03,174.44297790527344
2023-11-06,176.99075317382812
2023-11-07,179.54843139648438
2023-11-08,180.6050262451172
2023-11-09,180.1310272216797
2023-11-10,184.3136749267578
2023-11-13,182.73158264160156
2023-11-14,185.34202575683594
2023-11-15,185.9056396484375
2023-11-16,187.586669921875
2023-11-17,187.5668487548828
2023-11-20,189.30718994140625
2023-11-21,188.50624084472656
2023-11-22,189.168701171875
2023-11-24,187.84373474121094
2023-11-27,187.66574096679688
2023-11-28,188.26890563964844
2023-11-29,187.2504425048828
2023-11-30,187.8239288330078
2023-12-01,189.0994873046875
2023-12-04,187.3097686767578
2023-12-05,191.255126953125
2023-12-06,190.16744995117188
2023-12-07,192.09559631347656
2023-12-08,193.51947021484375
2023-12-11,191.01779174804688
2023-12-12,192.53067016601562
2023-12-13,195.74432373046875
2023-12-14,195.8926239013672
2023-12-15,195.35867309570312
2023-12-18,193.6974334716797
2023-12-19,194.73573303222656
2023-12-20,192.64932250976562
2023-12-21,192.50099182128906
2023-12-22,191.43309020996094
2023-12-26,190.88926696777344
2023-12-27,190.98812866210938
2023-12-28,191.41329956054688
2023-12-29,190.3750762939453
2024-01-02,183.5621795654297
2024-01-03,182.187744140625
2024-01-04,179.87393188476562
2024-01-05,179.15211486816406
2024-01-08,183.4830780029297
2024-01-09,183.06777954101562
2024-01-10,184.10604858398438
2024-01-11,183.51275634765625
2024-01-12,183.83905029296875
2024-01-16,181.57467651367188
2024-01-17,180.63531494140625
2024-01-18,186.5187225341797
2024-01-19,189.41592407226562
2024-01-22,191.71981811523438
2024-01-23,192.9954376220703
2024-01-24,192.32302856445312
2024-01-25,191.9967041015625
2024-01-26,190.2663116455078
2024-01-29,189.58401489257812
2024-01-30,185.93531799316406
2024-01-31,182.33604431152344
2024-02-01,184.76853942871094
2024-02-02,183.76983642578125
2024-02-05,185.579345703125
2024-02-06,187.1812286376953
2024-02-07,187.29000854492188
2024-02-08,186.2122039794922
2024-02-09,186.9745635986328
2024-02-12,185.2914276123047
2024-02-13,183.20237731933594
2024-02-14,182.32119750976562
2024-02-15,182.0341033935547
2024-02-16,180.49948120117188
2024-02-20,179.75694274902344
2024-02-21,180.5093994140625
2024-02-22,182.5390167236328
2024-02-23,180.70741271972656
2024-02-26,179.36093139648438
2024-02-27,180.81629943847656
2024-02-28,179.61830139160156
2024-02-29,178.95498657226562
2024-03-01,177.8758087158203
2024-03-04,173.36109924316406
2024-03-05,168.43057250976562
2024-03-06,167.4404754638672
2024-03-07,167.32167053222656
2024-03-08,169.0344696044922
2024-03-11,171.03443908691406
2024-03-12,171.50965881347656
2024-03-13,169.43052673339844
2024-03-14,171.2819366455078
2024-03-15,170.90573120117188
2024-03-18,171.99478149414062
2024-03-19,174.33135986328125
2024-03-20,176.8956298828125
2024-03-21,169.6681365966797
2024-03-22,170.569091796875
2024-03-25,169.1533203125
2024-03-26,168.02462768554688
2024-03-27,171.58885192871094
2024-03-28,169.7770233154297
2024-04-01,168.3414306640625
2024-04-02,167.16323852539062
2024-04-03,167.96519470214844
2024-04-04,167.14344787597656
2024-04-05,167.89590454101562
2024-04-08,166.77716064453125
2024-04-09,167.9850311279297
2024-04-10,166.11378479003906
2024-04-11,173.3016815185547
2024-04-12,174.7966766357422
2024-04-15,170.9750213623047
2024-04-16,167.69790649414062
2024-04-17,166.3316192626953
2024-04-18,165.38111877441406
2024-04-19,163.3614044189453
2024-04-22,164.19302368164062
2024-04-23,165.24252319335938
2024-04-24,167.3414764404297
2024-04-25,168.2028350830078
2024-04-26,167.6186981201172
2024-04-29,171.77699279785156
2024-04-30,168.63845825195312
2024-05-01,167.6186981201172
2024-05-02,171.3116455078125
2024-05-03,181.558837890625
2024-05-06,179.90545654296875
2024-05-07,180.58859252929688
2024-05-08,180.92520141601562
2024-05-09,182.73707580566406
2024-05-10,181.47793579101562
2024-05-13,184.68019104003906
2024-05-14,185.82032775878906
2024-05-15,188.0906524658203
2024-05-16,188.20962524414062
2024-05-17,188.23934936523438
2024-05-20,189.3993377685547
2024-05-21,190.69808959960938
2024-05-22,189.26052856445312
2024-05-23,185.27505493164062
2024-05-24,188.34844970703125
2024-05-28,188.3583526611328
2024-05-29,188.65576171875
2024-05-30,189.64718627929688
2024-05-31,190.5989532470703
2024-06-03,192.36367797851562
2024-06-04,192.68093872070312
2024-06-05,194.1878662109375
2024-06-06,192.80979919433594
2024-06-07,195.1990966796875
2024-06-10,191.46145629882812
2024-06-11,205.37098693847656
2024-06-12,211.2401580810547
2024-06-13,212.40008544921875
2024-06-14,210.66513061523438
2024-06-17,214.8092041015625
2024-06-18,212.4496612548828
2024-06-20,207.87924194335938
2024-06-21,205.7080535888672
2024-06-24,206.3524627685547
2024-06-25,207.27450561523438
2024-06-26,211.41859436035156
2024-06-27,212.2613067626953
2024-06-28,208.81117248535156
2024-07-01,214.88853454589844
2024-07-02,218.37832641601562
2024-07-03,219.64732360839844
2024-07-05,224.39617919921875
2024-07-08,225.86346435546875
2024-07-09,226.716064453125
2024-07-10,230.97914123535156
2024-07-11,225.61563110351562
2024-07-12,228.5601043701172
2024-07-15,232.38694763183594
2024-07-16,232.80335998535156
2024-07-17,226.91436767578125
2024-07-18,222.25469970703125
2024-07-19,222.3836212158203
2024-07-22,222.03663635253906
2024-07-23,223.0775909423828
2024-07-24,216.66314697265625
2024-07-25,215.6221923828125
2024-07-26,216.0881805419922
2024-07-29,216.36575317382812
2024-07-30,216.92091369628906
2024-07-31,220.1727752685547
2024-08-01,216.4846954345703
2024-08-02,217.97183227539062
2024-08-05,207.47280883789062
2024-08-06,205.45028686523438
2024-08-07,208.01805114746094
2024-08-08,211.47808837890625
2024-08-09,214.38291931152344
2024-08-12,215.91148376464844
2024-08-13,219.6236572265625
2024-08-14,220.07028198242188
2024-08-15,223.0479736328125
2024-08-16,224.36807250976562
2024-08-19,224.2092742919922
2024-08-20,224.82464599609375
2024-08-21,224.71543884277344
2024-08-22,222.859375
2024-08-23,225.15220642089844
2024-08-26,225.48968505859375
2024-08-27,226.33335876464844
2024-08-28,224.80482482910156
2024-08-29,228.08023071289062
2024-08-30,227.29611206054688
2024-09-03,221.11248779296875
2024-09-04,219.20675659179688
2024-09-05,220.7253875732422
2024-09-06,219.17698669433594
2024-09-09,219.26634216308594
2024-09-10,218.47227478027344
2024-09-11,221.00331115722656
2024-09-12,221.11248779296875
2024-09-13,220.84446716308594
2024-09-16,214.71047973632812
2024-09-17,215.17698669433594
2024-09-18,219.04794311523438
2024-09-19,227.1670684814453
2024-09-20,226.50205993652344
2024-09-23,224.78494262695312
2024-09-24,225.67823791503906
2024-09-25,224.6856689453125
2024-09-26,225.8271484375
2024-09-27,226.09512329101562
2024-09-30,231.266357421875
2024-10-01,224.52688598632812
2024-10-02,225.09263610839844
2024-10-03,223.99090576171875
2024-10-04,225.11248779296875
2024-10-07,220.04051208496094
2024-10-08,224.09014892578125
2024-10-09,227.83209228515625
2024-10-10,227.3358154296875
2024-10-11,225.85690307617188
2024-10-14,229.57901000976562
2024-10-15,232.11004638671875
2024-10-16,230.05543518066406
2024-10-17,230.42266845703125
2024-10-18,233.25146484375
2024-10-21,234.72047424316406
2024-10-22,234.10508728027344
2024-10-23,229.0430145263672
2024-10-24,228.8544464111328
2024-10-25,229.68820190429688
2024-10-28,231.6633758544922
2024-10-29,231.93136596679688
2024-10-30,228.38795471191406
2024-10-31,224.22909545898438
2024-11-01,221.25144958496094
2024-11-04,220.35812377929688
2024-11-05,221.78741455078125
2024-11-06,221.06285095214844
2024-11-07,225.7874298095703
2024-11-08,225.51913452148438
2024-11-11,222.8064727783203
2024-11-12,222.8064727783203
2024-11-13,223.69082641601562
2024-11-14,226.77114868164062
2024-11-15,223.57156372070312
2024-11-18,226.57240295410156
2024-11-19,226.8307647705078
2024-11-20,227.5461883544922
2024-11-21,227.06924438476562
2024-11-22,228.41065979003906
2024-11-25,231.39161682128906
2024-11-26,233.56771850585938
2024-11-27,233.4385223388672
2024-11-29,235.8233184814453
2024-12-02,238.06893920898438
2024-12-03,241.10952758789062
2024-12-04,241.4672393798828
2024-12-05,241.49705505371094
2024-12-06,241.29833984375
2024-12-09,245.18350219726562
2024-12-10,246.19705200195312
2024-12-11,244.9251708984375
2024-12-12,246.3858184814453
2024-12-13,246.55474853515625
2024-12-16,249.44625854492188
2024-12-17,251.8707733154297
2024-12-18,246.4752655029297
2024-12-19,248.20419311523438
2024-12-20,252.8743896484375
2024-12-23,253.6494140625
2024-12-24,256.5608825683594
2024-12-26,257.3756103515625
2024-12-27,253.96739196777344
2024-12-30,250.59890747070312
2024-12-31,248.83021545410156
